iter	MultiClass
254	0.05909156335
255	0.05908157198
256	0.0590692754
257	0.05905116777
258	0.05903534856
259	0.05900398482
260	0.05898465618
261	0.0589644305
262	0.05893907154
263	0.05893027143
264	0.05891522289
265	0.05889989899
266	0.05888649254
267	0.05887604996
268	0.0588616462
269	0.05885051341
270	0.05884270436
271	0.05882934049
272	0.05881025797
273	0.05877075308
274	0.05876183868
275	0.0587528192
276	0.05873194531
277	0.05871296643
278	0.05869541874
279	0.05868466748
280	0.05867454704
281	0.05865879012
282	0.05864789806
283	0.0586378774
284	0.05862507953
285	0.05861639178
286	0.05858960313
287	0.058581525
288	0.05856565189
289	0.05855958789
290	0.05854798667
291	0.05854005119
292	0.05852838371
293	0.05852039523
294	0.05851319754
295	0.05847979893
296	0.05846063334
297	0.05844741004
298	0.05842907031
299	0.05840577096
300	0.05839445773
301	0.05835241288
302	0.05834186403
303	0.05833068594
304	0.05829353975
305	0.05828126714
306	0.05826602076
307	0.05826060077
308	0.05825100894
309	0.05824367078
310	0.05820708907
311	0.05819327731
312	0.05818436904
313	0.05816887962
314	0.05816265607
315	0.058152423
316	0.05814000691
317	0.05813029392
318	0.05811972378
319	0.05811162314
320	0.05810483661
321	0.05809499239
322	0.05808654193
323	0.05807646847
324	0.05804953214
325	0.05803416749
326	0.05802773447
327	0.05801793438
328	0.05799795451
329	0.05798518646
330	0.05796710862
331	0.05794428064
332	0.05791995007
333	0.0579113892
334	0.0578957561
335	0.05788838218
336	0.05787803038
337	0.05786430509
338	0.0578507697
339	0.05783599132
340	0.05782315076
341	0.0578177612
342	0.05780871522
343	0.05779796345
344	0.0577888449
345	0.05778290606
346	0.05777248323
347	0.05775184743
348	0.05772688155
349	0.05771980192
350	0.05771080414
351	0.05770488634
352	0.0576842124
353	0.05767224216
354	0.05765901861
355	0.05764880385
356	0.05761859443
357	0.05761414177
358	0.057598794
359	0.05758881331
360	0.05758022281
361	0.05757196727
362	0.05755024091
363	0.05754428791
364	0.05753858482
365	0.05752954766
366	0.05752470364
367	0.05751690635
368	0.05749281887
369	0.05748602019
370	0.05746911177
371	0.05745495054
372	0.05744906901
373	0.05742449889
374	0.05741373455
375	0.05740361365
376	0.05738768902
377	0.05737810351
378	0.05737014148
379	0.05736406761
380	0.05735431262
381	0.05734633972
382	0.05733751915
383	0.0573313163
384	0.05732650315
385	0.05730334301
386	0.0572944455
387	0.05728346313
388	0.05727145531
389	0.05725478872
390	0.05724530686
391	0.05723639564
392	0.05721640276
393	0.05719595843
394	0.05718688994
395	0.05717998534
396	0.05716075134
397	0.05715411873
398	0.05714536907
399	0.05713519693
400	0.05712472351
401	0.05711814365
402	0.05711131274
403	0.05710492892
404	0.05709882498
405	0.05709338278
406	0.05708439715
407	0.05707752712
408	0.05706314787
409	0.05705136842
410	0.05704407434
411	0.05703487459
412	0.05703037702
413	0.05702111559
414	0.05700679612
415	0.05699715712
416	0.05698861868
417	0.05697686784
418	0.05696929953
419	0.05696255176
420	0.05693751076
421	0.05692570319
422	0.05691882985
423	0.05691631036
424	0.05690619226
425	0.05689877537
426	0.05688435787
427	0.05687263617
428	0.05686452861
429	0.05684720887
430	0.05683835688
431	0.05683192712
432	0.0568217822
433	0.05680123402
434	0.05679371712
435	0.05678748499
436	0.05677904159
437	0.05675724859
438	0.05675146738
439	0.05674612109
440	0.0567352907
441	0.05672216512
442	0.05671624995
443	0.05669940514
444	0.05669353764
445	0.05668880972
446	0.05668536516
447	0.05666750914
448	0.05666192352
449	0.05665141149
450	0.0566433214
451	0.05663679412
452	0.05662090991
453	0.05661550947
454	0.05660465666
455	0.05659928273
456	0.0565909238
457	0.05658449926
458	0.0565799495
459	0.05657336306
460	0.05656852124
461	0.05656096676
462	0.05655366502
463	0.0565366946
464	0.05652842609
465	0.05652011165
466	0.05651085516
467	0.0564979272
468	0.05648978016
469	0.05648176834
470	0.05647591016
471	0.05647011727
472	0.05646179484
473	0.05645234047
474	0.05644472951
475	0.05643666695
476	0.05643043581
477	0.05641690471
478	0.05640982392
479	0.05639716689
480	0.0563934828
481	0.0563770731
482	0.05637101274
483	0.05636204287
484	0.05635681345
485	0.0563505068
486	0.05634463919
487	0.05633574109
488	0.05632529601
489	0.0563219027
490	0.05631056811
491	0.05629204362
492	0.05628404642
493	0.05627336384
494	0.05626739274
495	0.05626164033
496	0.05625593443
497	0.05624243101
498	0.05622682978
499	0.05622263458
500	0.05621739872
501	0.05621154106
502	0.05620279643
503	0.05619526447
504	0.05618618804
505	0.05618045283
506	0.05617432465
507	0.05616472473
508	0.05615730539
509	0.05615008675
510	0.05614110468
511	0.05613078589
512	0.05612426166
513	0.05611817588
514	0.0561128132
515	0.05610323853
516	0.05609795573
517	0.05609175219
518	0.05608189236
519	0.05607115608
520	0.05606248279
521	0.05605189944
522	0.05604070286
523	0.05603530826
524	0.05602618465
525	0.05601963928
526	0.05601596929
527	0.0560105053
528	0.05600257423
529	0.05598793884
530	0.05598097753
531	0.05596892354
532	0.05596346362
533	0.05595558704
534	0.05594934678
535	0.05594293818
536	0.05593899533
537	0.05593144928
538	0.05592139978
539	0.05591567248
540	0.05590458982
541	0.05589073555
542	0.05588425111
543	0.05587865858
544	0.05587336694
545	0.0558629338
546	0.05584981068
547	0.05584155675
548	0.05583437566
549	0.05582503634
550	0.05580175019
551	0.05579373468
552	0.05577899291
553	0.05577371973
554	0.05576381778
555	0.05575766215
556	0.05575177756
557	0.05574541552
558	0.05571318095
559	0.05570669599
560	0.05569752663
561	0.05569097455
562	0.05568136152
563	0.05567036802
564	0.05566339863
565	0.05565704544
566	0.05564373559
567	0.05563555342
568	0.0556279262
569	0.0556215393
570	0.05561564785
571	0.05561116099
572	0.05560579545
573	0.05559865724
574	0.05559265412
575	0.05557724108
576	0.05557359576
577	0.05556071784
578	0.05555288229
579	0.05554367871
580	0.05553780579
581	0.05552970349
582	0.05552404393
583	0.05551575463
584	0.05551098422
585	0.05550697835
586	0.05550024721
587	0.05548952292
588	0.05548402336
589	0.05547937272
590	0.05547400782
591	0.05546844211
592	0.05546372542
593	0.05545564866
594	0.05545106523
595	0.05543879115
596	0.05543184766
597	0.05541834878
598	0.05541156046
599	0.05540268907
600	0.05539486059
601	0.05538719981
602	0.05538325845
603	0.0553742197
604	0.0553682935
605	0.0553638484
606	0.05536027731
607	0.05535191464
608	0.05534489988
609	0.05534051484
610	0.05533157632
611	0.05532661905
612	0.05531847425
613	0.05531175416
614	0.0553054232
615	0.05529947241
616	0.05529339589
617	0.05528789224
618	0.05528365397
619	0.05526814239
620	0.05526173614
621	0.05525819503
622	0.05524421933
623	0.05523467025
624	0.05522761921
625	0.05521685405
626	0.05520863761
627	0.05520262588
628	0.05519678592
629	0.05519004093
630	0.05518164479
631	0.05517223232
632	0.05515992767
633	0.05515344112
634	0.05514797049
635	0.05514212142
636	0.05513732039
637	0.05513059843
638	0.0551215115
639	0.05511119955
640	0.05510593985
641	0.05510017564
642	0.05509420765
643	0.05508509746
644	0.05508144561
645	0.05507428278
646	0.05506894652
647	0.05506185993
648	0.05505257426
649	0.05504607896
650	0.05503227028
651	0.05502623294
652	0.05502004309
653	0.05501380412
654	0.05500418582
655	0.05499680885
656	0.05498946149
657	0.05498127809
658	0.05497023879
659	0.05496309398
660	0.05495778196
661	0.05494981052
662	0.05494528072
663	0.05494204614
664	0.05493535359
665	0.05492811904
666	0.0549227818
667	0.0549164311
668	0.05490932422
669	0.05490143391
670	0.05489575409
671	0.05489087872
672	0.0548841737
673	0.05487900604
674	0.05487387494
675	0.05486623318
676	0.05486079819
677	0.05485367496
678	0.05484761052
679	0.0548265123
680	0.05481787094
681	0.05480590253
682	0.05479812711
683	0.05479222634
684	0.0547827244
685	0.05477442357
686	0.05476927526
687	0.05475269574
688	0.05474343034
689	0.05473992213
690	0.05473483828
691	0.05472610764
692	0.05471960214
693	0.05471111106
694	0.05470364716
695	0.05469395496
696	0.05469023507
697	0.05468474753
698	0.05467858188
699	0.05467048178
700	0.05465693418
701	0.05465374102
702	0.05465033169
703	0.05464295964
704	0.05464007616
705	0.05463868971
706	0.05463010566
707	0.05462683344
708	0.05461954606
709	0.05460666629
710	0.05459937188
711	0.05459161865
712	0.05458501957
713	0.05458109479
714	0.05457747687
715	0.05456981415
716	0.05456156509
717	0.05455336217
718	0.0545417626
719	0.05453663639
720	0.05452937961
721	0.05451931618
722	0.05451152479
723	0.05450675541
724	0.05450157666
725	0.05449554027
726	0.05449156188
727	0.05448451747
728	0.05448028684
729	0.05447540285
730	0.05446762294
731	0.05446144692
732	0.05445133152
733	0.05444574676
734	0.0544370496
735	0.05443110429
736	0.05442192845
737	0.05441822005
738	0.05440639059
739	0.05440257521
740	0.05439239319
741	0.05438665172
742	0.05438098018
743	0.05437343127
744	0.05436963059
745	0.05436276349
746	0.05435408022
747	0.05434134018
748	0.05433293773
749	0.05432744177
750	0.05432130834
751	0.0543131998
752	0.05430622661
753	0.05430011637
754	0.05429264229
755	0.05428552591
756	0.05427715826
757	0.05427151367
758	0.05426013858
759	0.05425496138
760	0.05425128237
761	0.05424662517
762	0.05423712626
763	0.05423001963
764	0.05422357964
765	0.05421660126
766	0.05421026997
767	0.05420249743
768	0.05419849758
769	0.05419595479
770	0.05419091205
771	0.05418657594
772	0.05418208487
773	0.05417279581
774	0.05416970895
775	0.05416059841
776	0.0541486184
777	0.0541426078
778	0.05413666948
779	0.05413067724
780	0.0541280681
781	0.0541222272
782	0.05411852073
783	0.0541119508
784	0.0541060956
785	0.05409925295
786	0.05409493377
787	0.05409015045
788	0.05408722528
789	0.054081466
790	0.05407442168
791	0.05406363532
792	0.05405076715
793	0.05404258135
794	0.05403852523
795	0.05403093668
796	0.0540246305
797	0.05401536485
798	0.05400926003
799	0.05400226467
800	0.05399245011
801	0.05398891986
802	0.05398376928
803	0.05398006209
804	0.05397449938
805	0.05397113194
806	0.05396435692
807	0.05396053944
808	0.05395297499
809	0.053945415
810	0.05394205511
811	0.05393284043
812	0.05392647176
813	0.05391955649
814	0.05391307604
815	0.05390876928
816	0.05389850586
817	0.05388577299
818	0.05388131346
819	0.05387446159
820	0.05386956183
821	0.05385748834
822	0.05385405143
823	0.0538459589
824	0.05384160131
825	0.05383403628
826	0.05382612043
827	0.0538173159
828	0.05381274982
829	0.05380894435
830	0.05379908093
831	0.05379195807
832	0.05378059145
833	0.05377709617
834	0.05377278831
835	0.05376336777
836	0.05375786607
837	0.05374948827
838	0.05374528377
839	0.05373665472
840	0.05373031428
841	0.05372205078
842	0.05371954582
843	0.05371376436
844	0.05370952511
845	0.05370677134
846	0.05370396547
847	0.05369948193
848	0.05369439505
849	0.05369078119
850	0.05368538907
851	0.05368054069
852	0.05367523337
853	0.05366190906
854	0.05365194683
855	0.05364687515
856	0.05364192399
857	0.05363699258
858	0.05363450051
859	0.05362838994
860	0.05362355856
861	0.05361072563
862	0.05360458844
863	0.05360069809
864	0.05359601742
865	0.05359151025
866	0.05356708819
867	0.05356316041
868	0.0535593166
869	0.05355389856
870	0.05354648559
871	0.05354153477
872	0.05353659555
873	0.05353467464
874	0.0535297018
875	0.0535250223
876	0.0535183445
877	0.05351339538
878	0.05350515394
879	0.05349581234
880	0.05348969524
881	0.05348309459
882	0.05348012969
883	0.05347429333
884	0.05347111068
885	0.05346580942
886	0.05346110991
887	0.05345710176
888	0.05345312257
889	0.05344865356
890	0.05344261773
891	0.0534387185
892	0.0534325269
893	0.05342868292
894	0.05342081773
895	0.05341278609
896	0.05340945453
897	0.05340178197
898	0.05339942833
899	0.05339224264
900	0.05338608748
901	0.05338160632
902	0.05337446135
903	0.05336658933
904	0.05336127356
905	0.05335665097
906	0.05335149624
907	0.05334760235
908	0.05334366904
909	0.05333590151
910	0.05333123597
911	0.05332460722
912	0.05331831804
913	0.05331491722
914	0.05330176686
915	0.0532954191
916	0.05329113585
917	0.05328713566
918	0.05328174717
919	0.05327698746
920	0.05327466972
921	0.05326781434
922	0.05326386858
923	0.05325997633
924	0.05324879225
925	0.05323994356
926	0.05323421349
927	0.05323094425
928	0.0532257218
929	0.0532212004
930	0.05321335765
931	0.05320594808
932	0.05319876836
933	0.05319452732
934	0.05318826523
935	0.05318014609
936	0.05317279562
937	0.05316612007
938	0.05315628711
939	0.05315195859
940	0.0531468153
941	0.05314224784
942	0.05313932678
943	0.05313709743
944	0.05313377677
945	0.05312691406
946	0.05312341771
947	0.05311805172
948	0.05311307396
949	0.0531070454
950	0.05310419934
951	0.05309961397
952	0.05309712437
953	0.05309164749
954	0.05308785697
955	0.0530830903
956	0.0530774866
957	0.0530714797
958	0.05306427599
959	0.05306069296
960	0.05305655368
961	0.05305127964
962	0.05304688507
963	0.05303947322
964	0.05303479853
965	0.05302540691
966	0.05301619434
967	0.05300882132
968	0.0530028678
969	0.05299908712
970	0.05299574127
971	0.05299143708
972	0.0529845131
973	0.05298077449
974	0.05297423618
975	0.05296987442
976	0.05296575308
977	0.05296109112
978	0.05295580807
979	0.05295295942
980	0.05294903348
981	0.05294614229
982	0.05293960293
983	0.05293471704
984	0.05292983444
985	0.05292391874
986	0.05292035267
987	0.05291071532
988	0.05290539799
989	0.05289919708
990	0.05288408828
991	0.05287612803
992	0.05286868236
993	0.05286460053
994	0.05285699067
995	0.05285053239
996	0.05284121631
997	0.05283566864
998	0.05283398921
999	0.05282402773
1000	0.05281742226
1001	0.05281353121
1002	0.05280725936
1003	0.05280184373
1004	0.05279526499
1005	0.05278966873
1006	0.05278561356
1007	0.05278275205
1008	0.05277781974
1009	0.0527741927
1010	0.05276614349
1011	0.0527617388
1012	0.05275704353
1013	0.05274769937
1014	0.05274040922
1015	0.05273640995
1016	0.05272588022
1017	0.05272051162
1018	0.05270979402
1019	0.05270581742
1020	0.05269957609
1021	0.05269576711
1022	0.05268959958
1023	0.05268476748
1024	0.0526796884
1025	0.05267536491
1026	0.05267176245
1027	0.05266580404
1028	0.05266232186
1029	0.05265866355
1030	0.05265446036
1031	0.05265004698
1032	0.05264161654
1033	0.05263440449
1034	0.05263020283
1035	0.05262219663
1036	0.05261800464
1037	0.05261519803
1038	0.05260956878
1039	0.0526023936
1040	0.05259925531
1041	0.05259131075
1042	0.05258611628
1043	0.05257797234
1044	0.05257360365
1045	0.05256640587
1046	0.05255606243
1047	0.05255302857
1048	0.05254723754
1049	0.05254263464
1050	0.05253959575
1051	0.05253352052
1052	0.05252505242
1053	0.05251879057
1054	0.05251141093
1055	0.05250795708
1056	0.05249440954
1057	0.05249178458
1058	0.05248771286
1059	0.05247973113
1060	0.05247335671
1061	0.05246265475
1062	0.05245711447
1063	0.05245264953
1064	0.05244801374
1065	0.05244640488
1066	0.05244102987
1067	0.0524355574
1068	0.05243279184
1069	0.05242737037
1070	0.05242240216
1071	0.05241641291
1072	0.05241277553
1073	0.05240876772
1074	0.05240575236
1075	0.05240132936
1076	0.05238609169
1077	0.05238268085
1078	0.05236870974
1079	0.05236322121
1080	0.05235790084
1081	0.05235127788
1082	0.05234493978
1083	0.05234011275
1084	0.05233302328
1085	0.05232775754
1086	0.05232210651
1087	0.05231424581
1088	0.05230631937
1089	0.05230341896
1090	0.05230023704
1091	0.05229779601
1092	0.05229042568
1093	0.05228684167
1094	0.05228255949
1095	0.05227629807
1096	0.05226813589
1097	0.0522615721
1098	0.052256432
1099	0.05225339102
1100	0.05224981745
1101	0.05224434612
1102	0.05223903847
1103	0.05223327862
1104	0.05222870435
1105	0.05221815118
1106	0.05220930353
1107	0.05220157546
1108	0.05219604983
1109	0.05218996578
1110	0.05218305132
1111	0.0521803649
1112	0.05217486731
1113	0.05216959
1114	0.0521665765
1115	0.05215483124
1116	0.05215219794
1117	0.05214634959
1118	0.05214207598
1119	0.05213559476
1120	0.05213051234
1121	0.05212592825
1122	0.05212033785
1123	0.05211861507
1124	0.05211403015
1125	0.05210988659
1126	0.05210591033
1127	0.05210033011
1128	0.05209376576
1129	0.05208536456
1130	0.05208128968
1131	0.05207638365
1132	0.05207119404
1133	0.05206643683
1134	0.05205715928
1135	0.05205152926
1136	0.05204578764
1137	0.05204269009
1138	0.05203888164
1139	0.05203484236
1140	0.05202559724
1141	0.05201780817
1142	0.05201102628
1143	0.05200442128
1144	0.05199792286
1145	0.05198928044
1146	0.05198004926
1147	0.05197632312
1148	0.05197312941
1149	0.05197045397
1150	0.05196474744
1151	0.05195943356
1152	0.05194866277
1153	0.05194255377
1154	0.05193695598
1155	0.05193265758
1156	0.05192705873
1157	0.05192474511
1158	0.05191406216
1159	0.05190653575
1160	0.05190046268
1161	0.05189819444
1162	0.05189350362
1163	0.05188728134
1164	0.05188332628
1165	0.05187910979
1166	0.05187361598
1167	0.05186417447
1168	0.05186187941
1169	0.05185586535
1170	0.05185029575
1171	0.05184667553
1172	0.05184227881
1173	0.05183757851
1174	0.05182942293
1175	0.05182572095
1176	0.05182345916
1177	0.05181707287
1178	0.05181360751
1179	0.05180533321
1180	0.05180046068
1181	0.05179620515
1182	0.0517932077
1183	0.0517872448
1184	0.05178426807
1185	0.05178091416
1186	0.05177645339
1187	0.05176972289
1188	0.05175976712
1189	0.05175674142
1190	0.05175247623
1191	0.05174906975
1192	0.05174684154
1193	0.0517416346
1194	0.05173785603
1195	0.05173529364
1196	0.05172646946
1197	0.05172308891
1198	0.05171698381
1199	0.05171221451
1200	0.0517086502
1201	0.0517054467
1202	0.05169322688
1203	0.05168647559
1204	0.05168204942
1205	0.05167720065
1206	0.05167257295
1207	0.05166771508
1208	0.0516637339
1209	0.05165839992
1210	0.05165309873
1211	0.05164254988
1212	0.05163873196
1213	0.05163361952
1214	0.05162893806
1215	0.05162388434
1216	0.05161926294
1217	0.0516121799
1218	0.05160461676
1219	0.05160055082
1220	0.05159822341
1221	0.05159388127
1222	0.05159044154
1223	0.05158128111
1224	0.05157801296
1225	0.05157567063
1226	0.05157130975
1227	0.05156830128
1228	0.05155432919
1229	0.05154846941
1230	0.05154508528
1231	0.05154222492
1232	0.051536454
1233	0.05153167666
1234	0.05152690655
1235	0.05152156309
1236	0.05151679208
1237	0.05151034877
1238	0.05150731977
1239	0.05150450138
1240	0.05150025258
1241	0.05149704492
1242	0.05149187683
1243	0.05147903413
1244	0.05147288762
1245	0.05146935191
1246	0.05146326414
1247	0.05146071104
1248	0.05145622471
1249	0.05145250505
1250	0.05145039135
1251	0.05143549059
1252	0.05143106604
1253	0.05142838964
1254	0.05142282614
1255	0.05141916461
1256	0.05141532734
1257	0.05140821602
1258	0.05140535102
1259	0.05140140709
1260	0.05139282445
1261	0.05138711729
1262	0.05138154461
1263	0.05137679727
1264	0.05137184343
1265	0.05136640284
1266	0.05136438754
1267	0.05136085354
1268	0.05135551895
1269	0.05134586842
1270	0.05134271439
1271	0.05133771949
1272	0.05133321986
1273	0.05133072328
1274	0.05132268873
1275	0.05131586744
1276	0.0513107951
1277	0.0513053233
1278	0.05129982519
1279	0.05128779517
1280	0.05128000724
1281	0.05127153762
1282	0.0512671343
1283	0.05126353729
1284	0.05125977743
1285	0.05125009514
1286	0.05124722279
1287	0.05124155896
1288	0.05123749079
1289	0.05123137374
1290	0.05122733354
1291	0.05121937864
1292	0.05121629904
1293	0.0512107007
1294	0.05120404148
1295	0.05119888095
1296	0.05119640381
1297	0.05119201813
1298	0.05118770379
1299	0.05117865486
1300	0.05117404636
1301	0.05116443832
1302	0.0511582681
1303	0.0511552018
1304	0.05114932212
1305	0.05114737892
1306	0.05114271084
1307	0.05113848411
1308	0.05112128846
1309	0.05111492937
1310	0.05111023643
1311	0.05110517627
1312	0.05109898568
1313	0.05109453098
1314	0.05108981797
1315	0.0510872386
1316	0.05108244261
1317	0.05107712779
1318	0.05107308418
1319	0.05106811017
1320	0.05106489583
1321	0.05106150084
1322	0.05105834792
1323	0.05105436175
1324	0.05104953811
1325	0.05104428777
1326	0.05103937065
1327	0.05103418769
1328	0.05103059693
1329	0.0510281852
1330	0.05102201453
1331	0.05101581106
1332	0.05101250939
1333	0.05100974709
1334	0.0510069023
1335	0.0510044545
1336	0.05099803675
1337	0.05099257916
1338	0.05098832941
1339	0.05098345786
1340	0.05097567629
1341	0.05097367949
1342	0.05097035249
1343	0.05096811414
1344	0.05096180661
1345	0.05095720077
1346	0.05094975485
1347	0.0509433812
1348	0.05094092427
1349	0.05093690602
1350	0.05092774298
1351	0.05092263004
1352	0.05091491963
1353	0.05091152463
1354	0.05090753675
1355	0.05090407179
1356	0.05089606177
1357	0.05089088857
1358	0.05088832538
1359	0.05088142104
1360	0.05087632082
1361	0.05087350514
1362	0.05087137555
1363	0.05086367771
1364	0.05085922669
1365	0.05085203957
1366	0.05084786583
1367	0.05084462285
1368	0.05084254642
1369	0.05083795101
1370	0.05083289853
1371	0.0508287318
1372	0.0508235957
1373	0.05082057934
1374	0.05081437825
1375	0.05081107706
1376	0.05080714214
1377	0.0508021823
1378	0.05079745139
1379	0.05079249364
1380	0.05078831563
1381	0.05078344276
1382	0.05077712549
1383	0.05077004296
1384	0.05076455965
1385	0.05075939712
1386	0.05074954067
1387	0.05074725796
1388	0.05074280977
1389	0.05072130705
1390	0.050711754
1391	0.05070512247
1392	0.05070075784
1393	0.05069402018
1394	0.05069124972
1395	0.05068588145
1396	0.05068009045
1397	0.05067706549
1398	0.05067393832
1399	0.05066804137
1400	0.05066521425
1401	0.05065590008
1402	0.05064794863
1403	0.05064253512
1404	0.05063578569
1405	0.05062670293
1406	0.05062429665
1407	0.05061984193
1408	0.0506169736
1409	0.05060921826
1410	0.05060574501
1411	0.05060049239
1412	0.05059551951
1413	0.05058151362
1414	0.05057653227
1415	0.05057139527
1416	0.05056609288
1417	0.05056291017
1418	0.05055885163
1419	0.05055442169
1420	0.05054938483
1421	0.0505425344
1422	0.05053707469
1423	0.05053292977
1424	0.05052471583
1425	0.05052071068
1426	0.05051333064
1427	0.05050389242
1428	0.05049654628
1429	0.05049305394
1430	0.05048669516
1431	0.05048451779
1432	0.05047938894
1433	0.05047506347
1434	0.05047250242
1435	0.05046862526
1436	0.05046478464
1437	0.05045929294
1438	0.05045204635
1439	0.05044912501
1440	0.05044572434
1441	0.05044397471
1442	0.05043514993
1443	0.0504300048
1444	0.05042554335
1445	0.05042296958
1446	0.05041752734
1447	0.05041429549
1448	0.0504094348
1449	0.05040510847
1450	0.05039999205
1451	0.0503958572
1452	0.05039115641
1453	0.05038691777
1454	0.05038238593
1455	0.05038006279
1456	0.05037559226
1457	0.05037226118
1458	0.05037022363
1459	0.0503648142
1460	0.05036136332
1461	0.05035749987
1462	0.05035304829
1463	0.05035013524
1464	0.05034615942
1465	0.05034270465
1466	0.05033772703
1467	0.05033110015
1468	0.05032623047
1469	0.05031950569
1470	0.05031449375
1471	0.05030886998
1472	0.05030260682
1473	0.05029865703
1474	0.05029503483
1475	0.05029205817
1476	0.05028817707
1477	0.050281466
1478	0.05027519821
1479	0.05026864442
1480	0.05025975724
1481	0.05025698466
1482	0.05025420173
1483	0.05025096488
1484	0.05024739215
1485	0.05024456306
1486	0.05023561877
1487	0.0502315754
1488	0.05022810995
1489	0.05022469497
1490	0.05022042786
1491	0.05021456619
1492	0.05021009026
1493	0.0502061261
1494	0.05020003315
1495	0.05019635298
1496	0.05019260779
1497	0.0501873086
1498	0.05018432993
1499	0.05018208568
